ID,SeriousDlqin2yrs
65266,0.12037555
60927,0.074599564
46710,0.0067316433
94150,0.12290584
53153,0.123801656
56756,0.0077576987
83241,0.0117062805
64164,0.011327411
119352,0.009100151
108150,0.030672437
78705,0.009249673
2207,0.0071679587
126563,0.22436947
44460,0.016697852
111021,0.013573369
92272,0.011662345
85029,0.03609392
146270,0.022649342
50063,0.03686322
17073,0.10291815
119744,0.026041986
124299,0.051044613
132590,0.026135257
51371,0.010629559
115239,0.009779092
64987,0.048656162
108451,0.12124065
116359,0.0071692313
102851,0.011784854
128134,0.11292739
125563,0.051191542
16762,0.041867986
83863,0.071567066
112634,0.032270726
2712,0.015808498
61315,0.008381706
61353,0.016535457
19408,0.016535774
98671,0.0061307745
15466,0.014268682
75307,0.013530379
55988,0.011250463
79023,0.027209243
62917,0.056170203
77758,0.047833223
47560,0.693761
40288,0.015799725
69447,0.009267344
57280,0.03577909
17626,0.26862687
79472,0.028608674
11912,0.052320924
54475,0.36657265
129303,0.09315367
9926,0.01773796
31066,0.12747279
10973,0.0132890595
13497,0.013058242
101338,0.023294121
52316,0.030587647
9311,0.011487609
140791,0.0757117
19573,0.08917576
24959,0.017611375
38430,0.06861598
81448,0.0071865306
60570,0.009468408
42183,0.03717371
34831,0.01400686
30302,0.040473472
110433,0.009770949
59966,0.031746183
63247,0.5015141
102507,0.11519124
81388,0.0073010256
140269,0.03864121
79751,0.05703571
55627,0.0079676015
41587,0.0091319
51360,0.0077436203
65606,0.016632097
1721,0.010378803
94193,0.039283946
94120,0.060017113
40466,0.04079178
108516,0.010501011
103715,0.0077128825
18268,0.14871748
64627,0.075244345
73570,0.007004246
107862,0.0100213215
89243,0.017810978
5026,0.011107757
54013,0.07510488
143887,0.017709645
75267,0.362843
66518,0.011905336
137284,0.025372792
81533,0.22495276
57896,0.016416617
146285,0.032453068
146493,0.02710252
41641,0.022705147
8489,0.08266525
19439,0.018506203
23389,0.0068412437
120521,0.41698384
122063,0.006207361
68794,0.08204778
10957,0.18658124
147172,0.00841472
81218,0.015853483
22605,0.013688081
70914,0.014490296
68815,0.019201387
48987,0.07652292
19162,0.017736955
16175,0.018716875
128158,0.014130463
108221,0.12866305
46501,0.007076077
34431,0.03264254
83487,0.032215443
126050,0.007864104
58084,0.018704798
139592,0.64878184
24294,0.02659143
135405,0.030925866
72946,0.042086247
62403,0.008361588
40112,0.04140635
122169,0.010262623
89953,0.07585734
47588,0.039165962
56586,0.006988825
83297,0.032183472
110586,0.12581143
47159,0.010647617
140902,0.14011894
75904,0.008054395
87008,0.6139622
92256,0.013890826
24330,0.008487177
107118,0.01717015
83292,0.1933467
94378,0.094463795
95472,0.007584965
16748,0.032148656
70036,0.021257812
55620,0.018915143
95393,0.019903472
127634,0.007969964
29181,0.015939724
142618,0.0070379195
75628,0.036658037
57206,0.053071264
114350,0.010839432
85459,0.11831464
136855,0.011948099
3924,0.013135617
96726,0.24901688
100920,0.033290405
32810,0.479455
118405,0.019799022
99939,0.0072124405
27712,0.007227476
115372,0.010976647
111123,0.015625127
71634,0.019558696
29411,0.02392408
71087,0.31007147
31857,0.025381742
13312,0.04647955
20974,0.015706968
94227,0.018109826
59283,0.012907204
17727,0.01787838
37507,0.040199913
102763,0.068540595
146488,0.010062989
118829,0.010568539
30457,0.013497153
39058,0.13074794
107902,0.5413674
92224,0.074190415
126934,0.010363084
34984,0.56037295
42461,0.10125316
85668,0.123811886
36934,0.032775506
22731,0.012474505
100642,0.016530968
46164,0.014342787
19295,0.012259947
37404,0.011367281
20595,0.009935448
45548,0.008763193
108892,0.010174882
67163,0.03698949
130001,0.008040761
43995,0.010914268
58763,0.1751753
12258,0.013776985
70011,0.16014956
73842,0.007409401
138787,0.09295119
33992,0.49476495
146476,0.012437553
73987,0.1180282
143163,0.028603142
131885,0.12781431
74339,0.019505382
91918,0.0069267736
70152,0.049801756
114639,0.023684574
88837,0.026405592
93528,0.010993058
75861,0.04375966
98661,0.015626088
24472,0.01365214
9753,0.012603682
132648,0.15675926
57146,0.015836233
115459,0.007268346
81073,0.4428547
149520,0.014985038
20985,0.0279015
76628,0.017626422
147851,0.031402495
104963,0.04853754
83113,0.04457371
9315,0.00771925
14079,0.0076432293
71617,0.03284529
32929,0.018539675
124525,0.13099594
83161,0.16665305
22648,0.009888442
88001,0.0071910466
78487,0.0083874585
44900,0.06778889
130143,0.020294746
64003,0.056559913
127312,0.0065437956
120000,0.0141720865
104714,0.16875723
15926,0.043842457
77816,0.079648316
121383,0.022402596
23227,0.11156486
5030,0.14960407
117972,0.028871428
61290,0.41685706
57724,0.021130595
136689,0.055848718
147708,0.044631213
147360,0.010111799
109613,0.27353933
16754,0.074540414
30623,0.011943152
72438,0.07326352
86629,0.056178838
92765,0.01661526
54822,0.1071234
108803,0.017315708
131121,0.012141587
69521,0.7719313
8744,0.04924775
62378,0.008925545
14277,0.006728545
95133,0.007841044
17754,0.044276543
87570,0.196015
71757,0.15164849
52969,0.010674534
57295,0.008804889
28388,0.036509078
19849,0.13357022
46198,0.015741253
73233,0.016390067
34351,0.090588994
124835,0.0138879325
97587,0.008178146
35989,0.042324506
73702,0.16763905
43495,0.15516707
114447,0.011469938
79669,0.12757817
82678,0.38998228
28956,0.046579212
95908,0.022661762
7327,0.11664072
4556,0.03612297
81377,0.015886743
25765,0.4972499
8993,0.10542173
41264,0.11648626
62089,0.012771856
127093,0.07924765
62708,0.06927619
62260,0.091011815
98357,0.0977755
52254,0.03564294
76104,0.019960413
51691,0.01891013
35258,0.0064556403
139600,0.101103984
19632,0.10247419
96240,0.016448554
25102,0.088455416
65350,0.012261997
122933,0.10403423
60441,0.045928217
102157,0.01798429
53977,0.0074032242
4146,0.21255338
122163,0.022975903
95350,0.7536438
113242,0.0068836766
37651,0.010475594
51348,0.08899702
140297,0.0066691143
126039,0.0091912225
116197,0.025533741
18505,0.03763001
31221,0.009817332
122541,0.010393222
27323,0.03817132
145041,0.019343683
33580,0.00690171
80549,0.065930076
89876,0.05465866
96320,0.038345642
6007,0.13831908
60895,0.15983284
140753,0.038590077
61319,0.012985077
89239,0.010603604
132997,0.03339548
88405,0.13332517
40562,0.010715851
125720,0.013420291
22374,0.037326604
53846,0.06462944
72320,0.011024915
35812,0.069745235
73713,0.014046618
83490,0.041516792
3229,0.02085926
101692,0.009476211
85728,0.15941063
50340,0.020734658
24326,0.0397932
79143,0.006594765
28465,0.01190441
96765,0.009367207
71163,0.00677512
66817,0.023706572
55995,0.058016848
119863,0.46768287
3615,0.030640185
135002,0.08111667
149704,0.008465985
52680,0.015772766
67831,0.010219144
89240,0.008927448
37472,0.0070275995
94338,0.014124206
86686,0.5030574
117875,0.012318428
48825,0.013572283
108998,0.009094654
134343,0.050413467
88575,0.01550271
132129,0.020960601
32369,0.018122086
48054,0.0065828986
85827,0.04848872
143194,0.06759093
107811,0.008757451
147147,0.0065947897
145568,0.010544109
118350,0.027845455
128443,0.20743476
8749,0.13648124
55456,0.01368548
17391,0.0063314564
62723,0.0063417843
118353,0.044653505
44858,0.014673263
35444,0.010025991
97275,0.012575306
3300,0.01830676
63439,0.014298391
149358,0.019914981
38242,0.015853222
43288,0.005860355
55818,0.0071547665
43134,0.012431247
98724,0.017295953
8223,0.010121636
140367,0.03263191
20249,0.046530116
115939,0.013180878
66374,0.34460458
134445,0.007510759
144501,0.013048665
57919,0.28700605
146169,0.0066576665
67800,0.02079963
147411,0.009444463
9972,0.04537363
44270,0.014215001
137760,0.015810406
132555,0.04032426
28453,0.73772013
76157,0.46165016
43046,0.06220602
127684,0.07398309
67011,0.054225553
133290,0.007949094
121194,0.0130264545
51973,0.048712578
133071,0.4598737
58879,0.020833468
8289,0.013183923
27939,0.07467434
141594,0.009268027
33398,0.009502147
67207,0.006542323
106961,0.097176164
133429,0.0058174604
115285,0.31999537
36528,0.14704593
23651,0.014777276
26408,0.008131225
96434,0.01089713
95749,0.007992701
67955,0.009029683
4308,0.008792692
105276,0.057329398
57204,0.09977282
140571,0.019572657
34156,0.01329255
7200,0.49281904
58463,0.007390655
82765,0.007399945
73396,0.013288472
30799,0.011344416
23397,0.006116952
87509,0.08073561
67833,0.053879865
35671,0.091698185
117949,0.023091873
110255,0.031366527
47725,0.013601944
139604,0.00772048
147930,0.14376481
47487,0.015058816
114963,0.027056672
2950,0.007984572
143756,0.24980673
8711,0.0063873283
52057,0.0069918307
117380,0.014855239
112075,0.2299649
32679,0.049623597
26413,0.06494355
94258,0.011490566
96038,0.04699541
32103,0.009164871
98553,0.054341536
29101,0.012974165
90962,0.17233883
129846,0.07302748
88704,0.047430094
106895,0.011788331
84224,0.015007042
27236,0.010881783
8703,0.011035287
96862,0.009289001
60742,0.0072369114
120283,0.10342443
40687,0.010060913
112716,0.063224085
3433,0.016784845
134634,0.04697697
113728,0.046754427
95410,0.076225586
25895,0.0090513155
26155,0.007681481
32031,0.048592787
31307,0.036400776
27802,0.009763178
37252,0.0631025
13911,0.010877125
101864,0.018155826
11505,0.063307546
95999,0.0073151365
68103,0.018916018
70749,0.006866509
80407,0.021503901
2878,0.2895647
144519,0.0078067384
41691,0.060396027
106948,0.025786296
66261,0.015698396
135236,0.012407344
147641,0.0064425603
101887,0.50922996
12720,0.05785058
120027,0.015697733
107640,0.09638904
29284,0.03653647
75501,0.010314426
31347,0.010050965
139966,0.007343105
57518,0.044297967
52374,0.051006664
63856,0.0077438764
90302,0.010262198
9146,0.02706332
93644,0.09259543
20317,0.006343101
147755,0.05740166
113575,0.6135431
84264,0.010126076
136235,0.010419843
33588,0.007904494
138748,0.06137418
76858,0.30126092
56645,0.012376165
59679,0.18466434
9327,0.033160787
7852,0.054723755
102547,0.033615775
1205,0.061440613
74144,0.009809316
102046,0.021847578
110245,0.042067327
50048,0.028012972
38487,0.028942633
53461,0.009218085
34955,0.06513074
145923,0.070139684
115292,0.014301859
146538,0.010275345
138938,0.007588803
98409,0.059470296
89206,0.014038954
70852,0.0070321136
133562,0.016547248
121205,0.24005488
17840,0.19460146
32158,0.013667258
22845,0.008342447
98224,0.014039257
122655,0.00977718
93856,0.028769873
71226,0.09783131
120711,0.011187559
54282,0.013432127
130005,0.05176164
148880,0.013768902
127217,0.0135369105
9349,0.024605533
133250,0.012476698
22134,0.35972422
50793,0.009121335
33462,0.0108794235
80711,0.009882412
121997,0.063791625
76059,0.0363469
48103,0.009181084
40108,0.106901646
47233,0.04832684
41201,0.10940123
65742,0.027058491
44523,0.08793614
13302,0.008162307
20415,0.010841982
45787,0.109785855
110037,0.008696244
16350,0.024441365
54273,0.013786007
52645,0.07161277
3785,0.015227642
118292,0.007341106
141433,0.063488826
81493,0.015783902
106097,0.007029044
131768,0.0060856533
69057,0.26665446
118122,0.01988378
31929,0.008081149
131538,0.10074274
7954,0.04932823
26135,0.009235587
41047,0.058638718
130905,0.5511141
83322,0.0071351575
130014,0.59772956
53651,0.024858842
48342,0.29304367
91649,0.44884443
108410,0.027511002
17645,0.011283408
48225,0.0076268236
98622,0.2569095
130854,0.006224713
37896,0.032077678
46352,0.027605863
3395,0.013611331
78002,0.008481838
109293,0.010685437
103407,0.009159162
9677,0.010521985
76830,0.041070744
74896,0.0073993327
76649,0.43158013
2422,0.03134966
135496,0.09982111
145620,0.006490794
39544,0.011167369
22851,0.011232205
51325,0.019320872
34154,0.03374427
16430,0.006097762
129715,0.011533487
111279,0.011963629
89754,0.24646167
46565,0.010042091
129124,0.009502857
71326,0.03776681
145896,0.058224794
82995,0.070138134
86049,0.043404955
37644,0.047997538
133352,0.10953292
3213,0.050849088
659,0.007974226
103781,0.018652283
103314,0.062896766
17655,0.042410366
90806,0.0125358915
109883,0.0074962033
94706,0.09232451
91373,0.01375958
75646,0.009010715
79220,0.008916051
83847,0.009699458
31953,0.014210697
62223,0.13148947
132034,0.014049974
119591,0.013507461
142683,0.068887554
119590,0.021368165
52994,0.039504588
56934,0.077671014
137906,0.0251885
5063,0.17147265
83451,0.4649927
119161,0.016540436
113134,0.032853004
141620,0.043692745
144693,0.009681187
80700,0.0063229753
11275,0.075973734
84998,0.061234977
29390,0.027815092
93004,0.040979926
42274,0.23093306
15321,0.090714976
11405,0.09850008
64223,0.29108897
110524,0.030923503
134735,0.00903369
53706,0.01152778
126572,0.021963915
53420,0.00750976
99429,0.011803744
8730,0.010408997
128377,0.04587512
111120,0.08624205
115933,0.32770965
25226,0.008809235
11490,0.045181442
12403,0.078992955
105721,0.72911364
8061,0.10571452
149443,0.010319938
88483,0.032085933
73525,0.09106833
73619,0.09855774
77919,0.011273821
9269,0.013455615
104358,0.020989908
82629,0.33613634
1985,0.01256667
139415,0.007403031
89453,0.01601878
69196,0.014804549
140501,0.0065492284
10763,0.57963043
136087,0.14168152
42733,0.33260658
35320,0.006408083
17574,0.0072299433
93504,0.017979575
60624,0.17099789
87742,0.0153779425
66447,0.009872898
75169,0.039761174
131027,0.019765647
42609,0.0062870444
18284,0.021125833
45893,0.039808936
37072,0.28429586
141959,0.014144632
93402,0.1152584
64239,0.15756305
136274,0.010539842
17693,0.0070999535
49785,0.019339483
72237,0.07291368
79116,0.06993374
80713,0.015156729
42483,0.008066004
13573,0.5556031
60521,0.254174
93721,0.011529948
32364,0.0333416
1236,0.0324705
123581,0.054942403
113055,0.088939965
14219,0.01135743
130348,0.009366428
44534,0.010552063
82952,0.02284292
41217,0.052388635
84460,0.00912399
22732,0.009934097
139614,0.023639686
78132,0.046816222
141025,0.035365235
13951,0.007006306
37958,0.032434512
56745,0.014130475
46262,0.00847219
6363,0.06549002
147741,0.014337617
88051,0.037048444
55969,0.008889146
44323,0.036443315
51345,0.012921392
145190,0.008945371
70816,0.012784223
29380,0.10601392
39652,0.028975163
132138,0.010458875
37198,0.307178
44281,0.01224289
47289,0.013244883
31637,0.006542323
5571,0.010017235
123398,0.10889474
140396,0.0099409465
67405,0.08860052
17296,0.05213412
147693,0.011917688
141851,0.06728001
116248,0.00944955
110293,0.07177878
137168,0.09956564
69679,0.020315891
72700,0.0060968543
70850,0.050251797
74693,0.18018891
126437,0.051822897
14931,0.30687293
85887,0.05075431
87875,0.0086418735
124264,0.05152084
141293,0.013085827
71608,0.015588058
69549,0.054609027
23860,0.011033569
35303,0.011724925
36638,0.008683153
8944,0.013251927
46154,0.024326824
9902,0.024266876
129384,0.011806648
89714,0.0375525
39145,0.010578272
37547,0.008005354
126792,0.0147905825
62237,0.36981192
102053,0.061121415
41216,0.012904106
43520,0.0135354465
104891,0.00674844
7067,0.011985698
22992,0.0113952495
129276,0.010767849
19489,0.10699009
149027,0.008627102
132313,0.022998538
46943,0.12724483
90653,0.16959114
94351,0.017297817
100567,0.10639311
108517,0.007973661
141360,0.020194186
106113,0.006448301
5095,0.011191796
22996,0.01130187
104870,0.014007339
74608,0.019236995
122613,0.005693833
110812,0.013558909
90982,0.01205959
4056,0.00757352
87037,0.10062391
54580,0.02504199
112527,0.08477439
6115,0.08426632
99014,0.009164612
55863,0.007619883
61701,0.018815612
109459,0.04023747
24985,0.0585503
80503,0.05199133
133823,0.013619496
41620,0.010440031
133691,0.02622649
74572,0.014534193
103432,0.0681977
85529,0.3431581
91544,0.041947644
42062,0.015720066
133825,0.01031029
110381,0.2712195
105212,0.019813161
113444,0.021943565
43629,0.015501005
45628,0.10445828
64959,0.0078607295
95215,0.03138779
22849,0.012576917
90618,0.008708543
103032,0.02286788
119447,0.02385347
58779,0.21063961
119872,0.010883257
54413,0.042115737
117987,0.068903126
106533,0.41723108
143877,0.02385925
91861,0.031518944
76001,0.031395834
65096,0.03584925
76727,0.09091686
22570,0.038200997
137071,0.027137846
142456,0.009304512
123397,0.0097126765
120683,0.027868
129535,0.007856703
30998,0.046046615
125853,0.014021776
53379,0.07090762
101247,0.010350162
120450,0.017681487
66354,0.0101759285
77943,0.047175217
129194,0.023238136
144589,0.011096695
75876,0.092474826
55397,0.06851944
80354,0.014657118
100359,0.01155297
53404,0.157427
32104,0.014001263
22110,0.011906564
113786,0.010560315
92663,0.014145477
29426,0.03452985
103106,0.28580546
147899,0.0132936435
61393,0.014974266
43146,0.0070233685
40032,0.084175445
12431,0.009468274
27976,0.009542051
5784,0.02425005
46362,0.012721361
130997,0.056277398
115952,0.08225825
5101,0.007490295
25514,0.41692418
41711,0.01795683
30018,0.032192282
101136,0.074952915
39593,0.019888947
43071,0.03727379
88738,0.09951766
140194,0.009565347
51408,0.016599303
35168,0.0066723367
8017,0.010385569
48783,0.010586664
2521,0.01087853
145311,0.013028636
123002,0.08992134
30428,0.50333107
44675,0.03985576
142418,0.012284894
49129,0.010974948
45317,0.14303747
66189,0.020955743
89260,0.045350753
114906,0.007154282
93459,0.00738231
81051,0.07320381
11122,0.020187818
148990,0.0147814555
70035,0.081494145
103162,0.120819345
39661,0.009453943
113920,0.011097459
56221,0.010978905
92809,0.016574118
15506,0.23257744
48242,0.29361215
18354,0.019840837
33956,0.06545754
81760,0.025869511
140820,0.015881712
52381,0.10444378
43354,0.04439534
73805,0.007896201
127076,0.04495253
114115,0.009104869
148285,0.01094818
58914,0.04934695
62827,0.0057197665
44598,0.022729697
109234,0.045189023
45960,0.008234372
140207,0.010203688
129267,0.007651096
113046,0.014962913
4524,0.016162818
118849,0.022770025
40422,0.023107987
83914,0.027681164
130184,0.014171153
57395,0.006883422
98699,0.06636077
123001,0.0074144243
87957,0.010519641
113587,0.008024757
124540,0.027095046
51852,0.1034643
112784,0.027680643
47267,0.026295414
76507,0.09043361
122273,0.01691144
89570,0.011298398
50160,0.008301485
15641,0.0069733914
38926,0.115137614
79034,0.011630307
59518,0.016507719
128695,0.009506659
93696,0.011013093
62354,0.054362133
7729,0.045620196
3808,0.021355763
28270,0.006104938
36360,0.011024743
58181,0.0072183837
53775,0.019393347
50821,0.020429328
58497,0.062277477
49961,0.014140277
77142,0.010087496
37864,0.0058783703
136040,0.068698615
115718,0.093374364
51043,0.3859388
38220,0.013038597
61514,0.007396661
13486,0.31628293
143399,0.20350678
72171,0.019834574
70450,0.056676842
48358,0.03203402
28780,0.094142176
126387,0.36456156
142667,0.008740557
87405,0.011929391
84699,0.02769024
69680,0.012932459
133218,0.3471849
49098,0.046993066
77103,0.09836118
58268,0.009683478
38988,0.018986331
38381,0.06735668
37941,0.073703334
98106,0.23864499
117440,0.12437671
108419,0.6148547
148857,0.035672054
148812,0.007525157
43807,0.080025084
57992,0.010707357
126826,0.010557002
136143,0.093592286
56878,0.018573413
129345,0.008736064
115087,0.12512715
127140,0.009119526
75913,0.009512767
71931,0.06349868
26022,0.059522476
138605,0.023198685
33909,0.26100072
11323,0.017873991
103155,0.0130063975
10460,0.016776316
149305,0.25156558
68022,0.068489715
131857,0.019261155
38210,0.0131657785
95113,0.029663721
34058,0.010821684
131494,0.031867594
73605,0.0166962
126006,0.014834137
4274,0.007713182
108588,0.008232165
51759,0.018746097
19467,0.031357836
116012,0.056716476
1006,0.0641777
47273,0.37414917
63175,0.1449308
35136,0.30828434
137939,0.0769141
79540,0.50086474
146321,0.023327906
21469,0.015601792
73186,0.13334961
96177,0.0073962654
62017,0.007816839
80034,0.045986142
124381,0.017265903
110984,0.016198974
130199,0.051764224
68175,0.011980166
112221,0.041798614
35654,0.030979423
13034,0.017180227
9181,0.02117755
87121,0.022969322
62416,0.008421972
547,0.0114669325
136675,0.023154177
12355,0.06047991
138970,0.010116421
127792,0.0093161985
34356,0.022593228
81758,0.016312353
19411,0.016012272
64723,0.0113410475
56038,0.019880213
24085,0.3125172
83032,0.04710775
98779,0.044821925
71065,0.006351657
35363,0.5087215
53689,0.5192799
80221,0.07930368
46118,0.024524024
114754,0.091721065
32269,0.0714963
45770,0.032818314
74190,0.007090954
29728,0.00994288
90465,0.027004233
43567,0.054593764
85537,0.12857442
40591,0.11029643
41635,0.016378418
115643,0.008164288
104768,0.01923779
119039,0.013640716
66345,0.07646004
101954,0.121513434
147328,0.07380595
90036,0.027115997
48356,0.010913121
47813,0.025380906
14209,0.01967178
44480,0.02334079
52744,0.19438112
146621,0.0066071283
51538,0.22145426
5945,0.08998093
124191,0.0095540555
50224,0.0065376605
142165,0.009832859
56650,0.09880855
94870,0.012738902
80727,0.1927927
109042,0.026895437
32598,0.027403157
55792,0.01094062
90985,0.0073339655
131542,0.09349311
17809,0.0190913
113948,0.0065187216
147931,0.013021139
36976,0.021546686
106400,0.008243879
28758,0.013801944
105062,0.1380734
104788,0.035360176
139885,0.09732164
3906,0.0106875645
140361,0.01643429
28000,0.009058983
3843,0.009564615
75559,0.13743028
106463,0.014173346
49598,0.021695117
9234,0.009894681
7661,0.012582069
111237,0.010378769
117269,0.013181641
139894,0.07306622
93737,0.022170562
89680,0.018615494
44896,0.0063357176
99949,0.01767359
58506,0.019622289
106975,0.013111186
141528,0.0070270007
48670,0.06846177
146609,0.012402157
25098,0.02491997
2106,0.26846617
68350,0.025437774
88770,0.12086154
147789,0.0116942935
101128,0.7632229
117621,0.017342828
54540,0.28197533
52943,0.008064097
82705,0.0071225385
138999,0.006661654
104646,0.06748203
19455,0.014542856
108175,0.016048487
65782,0.010370334
95537,0.0076594893
19134,0.006743648
147689,0.01261391
74392,0.07113768
120049,0.019288845
148728,0.09575604
118788,0.008033059
45781,0.13537437
17165,0.008644366
109326,0.006514097
15071,0.25637683
137420,0.043414835
114009,0.042648766
59955,0.12622787
4695,0.009437025
89884,0.019144244
5221,0.0943185
31261,0.16192158
43924,0.06750984
55038,0.010490214
91554,0.011031509
38390,0.25408062
9721,0.00851811
76775,0.011027285
141119,0.027978217
63868,0.14426017
37141,0.009368432
53450,0.0121485945
61619,0.006286419
136811,0.017006492
16715,0.009725518
49501,0.17729647
101473,0.021907985
94958,0.02899479
62157,0.013713797
110734,0.007935498
84328,0.018520448
145124,0.6969662
83267,0.0083948895
58456,0.03919853
110163,0.009184338
129655,0.006325055
106280,0.007624547
115986,0.46126983
95143,0.06331976
77382,0.32413146
50572,0.006900338
34795,0.016623441
113549,0.010051382
53098,0.06256043
33172,0.017254902
52663,0.0085356785
67539,0.032813784
124933,0.01276418
51854,0.2204015
72725,0.25672954
119459,0.005625475
8537,0.03623137
111486,0.012483909
73684,0.010704064
18076,0.0063550198
100922,0.00874631
135153,0.013657381
65274,0.013485665
50153,0.011331294
34608,0.0080791805
39386,0.015279399
107849,0.05474321
83342,0.025345102
104058,0.009951408
142127,0.016326545
98816,0.11025198
48052,0.013002407
30715,0.07127089
147905,0.036831826
71057,0.10714575
44314,0.02999027
125943,0.01367125
91278,0.009588237
80080,0.007353028
54950,0.0077438583
119245,0.009508217
136417,0.24166997
137193,0.035890628
82698,0.061733633
14677,0.009440565
87927,0.0064327302
82660,0.023937201
112477,0.08341818
93650,0.601517
104117,0.13236102
83908,0.08173172
55231,0.05392351
109606,0.0073877
126323,0.050417174
135548,0.14428681
84026,0.022139866
89711,0.007401455
72814,0.011260848
135976,0.15280367
69327,0.012662834
8776,0.009824325
41550,0.06941544
116027,0.04442443
101386,0.22931752
59163,0.05861452
95115,0.02174853
133876,0.015780503
132158,0.041914206
134848,0.0058934484
148274,0.008991902
101927,0.010117806
67037,0.0094508175
21008,0.0068581277
40984,0.011517347
73341,0.00820634
5025,0.061058175
136218,0.017474098
68502,0.009993604
50858,0.013033052
27059,0.009784028
105767,0.120537974
95958,0.043019306
75945,0.008874123
12799,0.0072898436
39038,0.09912858
149706,0.017933428
30145,0.018825047
80356,0.2873185
33552,0.018006809
78269,0.024553077
100572,0.022461057
97616,0.014111304
101696,0.043375194
95518,0.013804599
127986,0.06928809
26461,0.018102251
59745,0.0086383205
38585,0.023892626
98471,0.0130777005
27979,0.011937993
68321,0.0068595014
54768,0.17829041
100610,0.008414788
64967,0.05096029
51554,0.012794169
105927,0.009304288
36883,0.062057316
36615,0.047529608
78665,0.02192433
35419,0.024410846
1944,0.037758607
47790,0.007487687
4886,0.794532
125279,0.016659835
100440,0.008316219
129587,0.006925705
95438,0.0070423693
92464,0.019917605
14614,0.032022543
143346,0.01817622
64841,0.007390757
88117,0.008974039
148851,0.013409536
46175,0.18944874
141238,0.08158676
16784,0.047136374
55540,0.012712896
23869,0.009262695
128080,0.026572386
69460,0.006963601
140615,0.054643694
110351,0.008072893
90474,0.007266361
82663,0.016638422
108325,0.12569055
73769,0.0070668324
139856,0.010664231
121317,0.025854921
113028,0.077808775
118619,0.05351607
130020,0.041995298
49540,0.026667684
30047,0.023546305
45301,0.042985387
128808,0.022063266
17019,0.024254896
85967,0.011324854
2433,0.010666601
5448,0.040170625
128604,0.006995354
110551,0.02917104
96815,0.010248423
91264,0.012673867
51662,0.022196345
142231,0.04734133
58118,0.28233656
98360,0.0952644
4495,0.07033524
106057,0.01675115
36286,0.013071633
106922,0.033813458
2973,0.031574514
101056,0.058130838
138478,0.009445133
114954,0.014913591
101366,0.10090272
83494,0.017409435
38132,0.011470824
119117,0.061476737
80831,0.0076909624
114087,0.08555078
78858,0.03978555
89115,0.011679549
102064,0.025012406
82112,0.33324453
100420,0.022926465
35466,0.010087144
121798,0.22235021
101769,0.027052548
79943,0.13951701
78548,0.010460267
65236,0.025556354
81133,0.029076573
62548,0.0070022736
125240,0.018672451
75350,0.013204711
47843,0.0166018
143236,0.023836466
108506,0.016937073
23398,0.012915378
141003,0.01451288
71559,0.030507976
145419,0.0067875627
121223,0.0155904945
45964,0.063225634
12672,0.0073696584
84091,0.0070173056
5750,0.11385596
112955,0.013947156
142893,0.18452038
14375,0.091938645
22026,0.14770272
80795,0.006120147
3383,0.08544616
79745,0.013640267
67533,0.012871028
67422,0.018949626
126885,0.62840664
41848,0.007967997
70077,0.028513398
93702,0.07954779
75310,0.012097154
120204,0.013764053
134326,0.04988632
113945,0.015185076
97215,0.026961992
121202,0.049756974
11113,0.007790077
740,0.47132793
23804,0.048521467
104494,0.047676485
66663,0.0067281304
17715,0.10943268
105864,0.15899287
105237,0.009270265
1094,0.062228907
22855,0.05981988
122283,0.06952206
13349,0.037025433
18113,0.010074348
143026,0.0102916425
27784,0.011869485
72306,0.023306973
103735,0.031409178
32699,0.018043406
133519,0.08107785
18934,0.0075070276
57799,0.007816299
61143,0.010205822
145952,0.01939423
6516,0.097072355
14918,0.08057573
17911,0.024448758
66024,0.011169564
25591,0.019062532
106901,0.013444974
72408,0.011237729
91631,0.06071828
88872,0.047225397
33631,0.014151814
95947,0.00977796
46858,0.012156466
11342,0.011050482
131785,0.03301236
89309,0.014619929
98291,0.08602366
95914,0.015138518
14563,0.054484986
83050,0.0063867867
148361,0.010112788
65750,0.08013977
70695,0.013278972
116035,0.05653691
7427,0.12739328
48298,0.01227416
76430,0.058717307
71902,0.011103646
44322,0.033279404
26899,0.0066742054
47302,0.10715481
49130,0.020125585
130258,0.031264137
11876,0.01797555
116718,0.01622945
102420,0.006890114
26553,0.0117542455
84541,0.014375444
84769,0.100009635
3807,0.0074689635
57951,0.033830736
129968,0.015167544
46167,0.07735214
133450,0.030199522
82582,0.008717473
61617,0.009682019
47406,0.018466512
92688,0.046426058
54917,0.026300244
135138,0.10886507
145277,0.018308034
50751,0.030418484
128234,0.009011784
70313,0.013218342
15046,0.07977221
138182,0.041238483
67755,0.018678512
8871,0.018438095
41261,0.01210842
31186,0.7249461
74870,0.015526635
137601,0.010410461
8178,0.019660361
98560,0.06692149
18324,0.0063711433
75159,0.014891624
56022,0.0074856845
13773,0.021958875
60526,0.022633873
82782,0.010183928
114585,0.05175871
22915,0.042045597
57719,0.013398294
133554,0.029574255
30984,0.009054529
76200,0.025540352
90606,0.064254165
16875,0.04529383
114641,0.35984915
84820,0.08267814
29560,0.06379128
105157,0.14667238
86881,0.01141397
110761,0.012354106
80519,0.008909763
97089,0.073315404
91132,0.037069544
137662,0.012904143
36812,0.03253081
22627,0.028468814
39737,0.010456877
30993,0.010532848
108581,0.038580526
